Class,Not_Transit-like_False_Positive_Flag,Orbit_Period,Transit_Epoch,Transit_Duration,Transit_Depth,Planetary_Radius,Insolation_Flux,Transit_Signal-to-Noise,Stellar_Surface_Gravity,Stellar_Radius
0,0,29.9756697,135.45089,2.987,258.0,1.84,28.85,12.0,4.462,0.986
0,1,387.56519,269.7929,13.28,1083.0,4.02,1.28,11.8,4.454,1.02
0,0,31.5073649,159.1203,7.362,330.5,0.74,0.97,15.4,4.888,0.37
0,0,18.1118457,134.7252,6.309,328.7,31.25,98.09,10.8,4.394,1.138
1,0,32.5474295,133.6742,6.945,157.1,1.42,34.42,11.3,4.384,1.061
1,0,33.4969115,163.7638,4.833,163.5,2.97,37.3,13.2,3.966,1.688
1,0,411.8969,379.0087,6.203,502.8,2.61,1.43,8.5,4.408,1.144
0,1,34.33339948,152.0693144,2.45,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,0,1.389947459,132.266549,1.193,1213.8,3.39,1816.13,136.4,4.461,0.95
1,0,127.671711,227.0906,2.637,450.1,5.52,17.13,8.0,3.534,2.633
0,0,282.5363563,241.528666,10.3088,29233.0,70.53,3.98,854.1,4.175,1.41
0,1,115.23145073,211.6353632,2.01,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,349.58811,183.0587,5.052,373.3,134.79,787.87,11.6,0.949,74.32
1,0,1.680254289,131.898828,12.585,51633.0,30.88,3753.6,178.7,4.121,1.246
1,0,0.782068488,131.8940201,1.239,115.7,21.02,343029.57,4.1,2.113,20.237
1,0,151.13008,278.463,3.49,358.0,4.41,26.4,4.6,3.844,2.302
0,1,440.65087204,421.7840447,4.07,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,258.63797782,385.721676,7.11,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,289.76961138,194.4183952,3.19,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,628.15844,152.9787,12.144,502.3,0.95,0.03,14.7,4.829,0.423
0,1,273.223848,272.069,3.787,469.9,8.0,9.87,10.6,3.439,3.792
0,1,0.650701055,131.830637,0.89164,371060.0,281.62,370319.14,234.3,3.811,3.701
1,0,263.90141,203.1723,4.303,807.1,23.91,23.6,11.0,3.126,6.247
0,1,59.742966,188.0166,6.78,284.9,16.91,273.48,8.6,2.871,7.322
1,0,18.7821603,147.8508,5.573,77.2,0.83,50.97,9.8,4.488,0.94
1,0,389.316341,351.36049,5.49,2599.8,27.61,0.86,34.7,4.44,0.958
0,1,405.32064,443.8561,7.77,561.7,1.34,0.18,6.2,4.68,0.574
0,1,342.830882,430.438,3.826,450.7,10.76,18.68,12.0,2.92,5.205
1,0,3.98916186,132.21377,1.913,318.0,28.1,27838.74,16.3,2.524,16.187
1,0,42.8774169,156.06967,1.991,1068.8,2.67,9.8,14.8,4.483,0.832
1,0,190.800788,236.0389,8.082,287.6,1.67,2.51,13.0,4.489,0.986
0,0,2.97601892,132.96926,5.5,306.1,164.46,14524.05,35.3,2.955,7.746
0,1,2.882424694,131.63584,25.91,67298.0,399.44,17023.71,416.2,2.667,8.058
1,0,220.142913,245.94139,19.528,1796.4,5.94,5.4,121.2,4.163,1.393
0,1,473.95103,366.0309,11.778,330.6,3.32,3.21,9.6,4.02,1.81
0,1,168.77118,233.3138,2.263,2045.0,2825.04,0.93,5.5,4.597,0.719
1,0,29.6094263,141.2485,2.71,224.9,2.87,91.56,10.8,4.059,1.783
0,0,22.9138322,140.6387,4.855,340.3,30.24,89.68,8.0,4.201,1.334
0,1,538.36855,232.5637,19.26,545.5,2.37,0.74,7.0,4.461,1.015
0,1,65.5327181,151.4591,2.256,373.4,1.79,8.61,5.9,4.48,0.923
0,1,161.537665,280.9898,2.65,101.8,1.37,6.04,5.9,4.218,1.358
0,0,1.018360336,131.67768,7.622,393970.0,107.0,6627.64,967.4,4.144,1.463
1,0,209.967521,241.95921,2.585,120.0,1.16,3.29,7.1,4.439,1.042
0,1,369.73011,246.29,14.27,274.8,1.66,1.34,9.6,4.453,0.999
0,1,78.04064906,137.0269121,2.15,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,396.349253,272.6416,2.685,413.1,2.39,1.73,5.7,4.379,1.168
1,0,21.3684341,143.72266,1.18,492.8,1.72,21.86,9.7,4.515,0.786
0,1,149.526152,196.8608,3.033,753.0,1.69,0.39,7.6,4.642,0.628
0,0,2.845736321,134.280263,11.5703,3127.0,402.16,20649.68,297.8,2.745,10.154
1,0,29.5632952,158.22504,1.562,532.8,1.9,18.23,10.4,4.562,0.828
0,1,181.81214,144.6702,16.164,474.6,2.04,2.6,21.3,4.509,0.925
1,0,435.50635,267.6857,34.16,553.8,2.06,0.61,8.2,4.538,0.882
0,1,525.560452,440.33369,2.327,1196.0,12.74,3.92,10.9,3.408,3.796
0,1,43.60012467,163.4367382,1.48,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,0,1.710299164,131.6153344,3.92227,157270.0,57.97,1700.05,2291.1,4.385,1.006
0,1,252.04444,265.201,5.13,1502.0,2.49,0.35,6.1,4.621,0.664
0,1,1.39508873,132.059107,2.09,23791.335898271926,102.89177806760135,105390.13,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,95.688682,224.2893,6.465,453.8,28.41,283.07,9.8,2.681,13.056
1,0,38.168652,144.4713,5.086,90.6,1.4,55.36,8.3,4.117,1.465
0,0,3.0031801,132.1161,2.814,374.7,4.7,2630.88,13.9,4.071,1.768
0,0,2.96384168,134.119473,5.4768,35653.0,43.7,925.63,607.5,4.371,1.158
1,0,69.089357,135.4461,6.207,475.1,1.47,2.87,8.6,4.581,0.698
1,0,3.290304098,131.90944,1.7215,13553.0,4.91,20.06,220.5,4.81,0.427
1,0,40.9882124,152.2483,3.599,145.8,1.44,43.98,11.3,4.328,1.174
1,0,326.70552,439.648,3.36,794.0,2.83,1.61,9.1,4.337,0.998
1,0,138.333748,209.39452,2.391,603.6,6.28,13.45,8.4,3.588,2.547
0,1,343.49816,340.5486,7.46,431.0,1.27,0.17,7.1,4.635,0.624
0,0,11.2582311,140.7718,16.89,300.4,1.24,46.86,22.2,4.556,0.722
0,1,139.54219147,186.9535324,3.42,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,0,155.046089,166.60575,10.205,2238.0,444.08,347.12,36.7,2.782,12.613
0,1,14.3641542,144.2631,2.629,89.2,0.98,94.33,6.5,4.364,1.033
0,1,12.4276185,141.3698,18.56,147.0,1.14,82.45,12.6,4.513,0.942
0,1,12.427076,141.4085,17.447,47.5,0.82,135.77,25.3,4.278,1.193
1,0,22.4932751,132.2511,3.172,152.0,6.04,463.56,11.2,3.273,4.98
0,1,315.502534,389.6319,3.112,689.2,19.71,24.01,9.5,2.989,7.752
1,0,215.732414,294.363,1.915,208.2,1.26,1.72,7.3,4.479,0.856
0,1,276.54167976,174.8709449,7.76,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,4.13960513,134.04705,3.31,106.7,1.24,789.48,11.6,4.373,1.181
0,0,200.79976002,263.875635,7.6419,92642.0,48.77,2.0,930.8,4.518,0.916
1,0,8.0906952,136.7844,2.648,82.4,0.8,102.43,8.1,4.495,0.902
0,0,1.195515364,132.3039982,6.08509,396400.0,156.91,11494.67,4630.1,3.789,2.264
0,1,210.971635,243.576,3.578,519.0,2.04,1.75,6.5,4.529,0.897
0,1,188.954072,160.7576,14.17,166.5,2.46,11.36,10.9,3.967,1.899
0,1,372.04697,259.4285,14.29,673.4,2.7,1.28,25.2,4.447,1.041
0,1,438.81524,307.9493,6.75,332.8,1.36,0.39,9.2,4.551,0.755
0,0,18.622214,141.6268,4.42,5832.0,20.83,347.32,20.1,3.801,2.471
0,0,27.8923345,146.02135,2.204,139.6,2.1,100.41,9.0,3.96,1.78
0,1,579.81521,343.5587,5.43,607.0,2.71,0.53,7.9,4.449,0.969
0,1,19.12788374,134.8576413,2.0,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,0.7906069,132.077067,3.3996,689.2,17.97,1201.17,133.3,4.62,0.72
0,1,24.5714867,156.0157,29.96,506.4,3.04,39.0,31.1,4.462,0.956
0,0,0.681137796,131.57697,2.7287,105190.0,45.75,3995.23,432.5,4.474,0.864
0,0,3.722404453,133.56824,2.5214,55368.0,144.2,323.4,148.9,4.542,0.799
0,1,230.385488,268.65697,3.134,568.1,10.13,17.57,9.3,3.241,4.331
0,1,222.84909312,340.6821732,2.43,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,493.74242,149.1145,5.685,506.1,7.15,3.9,12.4,3.429,3.243
0,0,1.714414962,131.8661453,5.17207,110130.0,116.92,4099.19,6485.8,4.126,1.613
0,1,646.28789332,234.150707,5.39144,58605.0,43.47,2.03,1107.1,4.069,1.777
0,1,290.438547,283.0998,12.85,212.9,1.11,0.72,11.9,4.557,0.775
1,0,1.049468616,132.26871,4.848,22.0,0.84,14709.49,22.8,4.162,1.667
0,0,2.362348096,131.705479,3.5979,724.7,89.55,4625.06,103.6,3.502,3.293
0,1,136.830243,138.5183,2.956,464.3,17.22,80.57,8.4,3.007,8.038
0,1,36.1904638,146.55956,1.919,263.3,1.69,29.08,6.8,4.45,1.033
0,1,419.75224,525.0002,4.154,754.0,2.82,1.03,6.3,4.457,1.016
0,1,419.95929,354.2265,13.86,196.2,1.53,1.18,5.9,4.314,1.068
0,1,206.309658,231.818,1.498,277.1,2.36,4.01,8.3,4.241,1.267
0,1,8.46184728,134.13323,35.525,411.2,4.92,1233.13,142.4,4.087,1.913
0,1,681.01756,136.3997,8.74,133.9,1.69,1.33,9.2,4.091,1.435
0,0,2.19509634,132.74891,1.796,227.7,1.32,725.21,14.3,4.539,0.878
0,0,9.942228056,133.8474942,2.45451,31068.0,22.15,70.93,1073.3,4.475,0.843
0,1,141.00582791,135.4379543,3.0,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,22.2903562,152.37929,1.623,130.4,1.13,37.67,8.1,4.418,1.0
0,1,73.9239955,168.2132,1.699,634.0,1.64,2.64,6.1,4.652,0.658
0,1,1.8437362,132.23042,21.04,341.1,25.26,1655.74,83.4,4.358,1.114
1,0,55.180772,147.7141,9.791,474.6,2.37,18.79,11.5,4.426,1.076
0,1,281.36926,215.41653,66.892,12435.0,56.94,15.57,135.6,3.125,5.303
0,1,84.6405853,183.17243,2.657,784.0,1.72,1.27,8.2,4.629,0.63
0,0,6.0353643,133.1818,9.211,47.2,1.88,2779.94,23.4,3.876,2.552
0,1,15.2024426,136.9199,8.11,834.0,113.97,18026.22,4.0,1.461,41.367
0,0,1.52327807,132.3306,3.813,924.2,22.88,33813.44,78.5,2.633,7.912
0,1,260.31119904,314.5841346,3.23,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,574.37064,391.2165,11.89,227.6,3.11,3.53,12.0,3.905,1.905
0,1,253.87706,197.0254,11.18,265.6,1.81,2.95,5.7,4.41,1.086
0,1,110.089267,174.2529,1.575,1018.0,2.4,2.54,5.6,4.6,0.75
1,0,219.931324,329.3836,4.818,641.0,2.3,1.43,7.1,4.5,0.912
1,0,385.29212,440.5319,19.417,218.5,1.57,1.68,15.1,4.355,1.053
0,1,80.292171,145.8825,1.936,158.6,1.33,10.49,6.0,4.42,1.049
0,0,1.049406508,131.80328,3.0072,447.5,27.45,137177.82,61.3,2.425,13.417
0,1,455.195496,312.331,3.565,293.6,2.09,1.67,8.0,4.29,1.209
0,0,3.58957045,132.99426,3.418,1221.2,2.49,131.02,53.6,4.559,0.746
0,0,2.40435325,133.2257,6.825,349.6,24.16,806.18,23.3,4.438,1.0
0,1,37.078668,142.0615,4.403,147.4,0.8,7.27,6.9,4.628,0.65
1,0,50.55398,160.0628,6.159,199.7,0.94,4.29,7.9,4.609,0.687
0,1,228.196872,323.9146,3.525,145.3,1.42,3.66,6.9,4.331,1.138
0,0,44.714450094,135.3418468,5.7615,90230.0,50.54,19.09,2629.0,4.49,0.941
1,0,200.2350497,305.44985,23.612,10812.0,10.99,2.63,220.6,4.471,0.997
0,0,40.8801539,163.3624,5.472,395.8,0.92,1.17,10.0,4.775,0.469
1,0,22.2381062,148.3792,2.68,104.2,1.09,57.27,7.1,4.433,1.055
1,0,20.5477769,149.1769,4.634,253.8,1.67,53.65,12.1,4.429,1.057
0,1,25.166806,150.271,2.111,1350.0,2.72,12.84,7.2,4.574,0.704
0,1,323.972022,260.24288,1.25,462.0,2.96,2.11,8.7,4.267,1.302
0,0,1.752562808,132.7222455,6.1245,368000.0,124.23,3915.22,5494.6,3.971,1.795
0,0,1.89140138,132.6124,9.52,557.6,25.67,849.6,12.4,4.466,0.952
0,0,6.70258007,134.37408,4.632,859.0,403.01,11398.6,23.0,2.475,13.652
0,0,6.2095391,135.2715,2.752,47.9,30.47,104479.02,8.3,1.06,46.169
0,1,615.16033,226.4594,3.958,267.1,4.48,8.08,5.4,3.882,2.711
0,0,1.89124738,132.6891,4.697,410.0,1.2,225.34,17.4,4.66,0.589
0,0,1.89125883,132.687,4.656,274.5,23.6,95092.9,15.3,2.031,14.894
0,1,362.1273,302.6897,6.719,1098.0,1.68,0.07,6.5,4.74,0.513
0,1,353.36705,412.2698,3.279,34.1,2.6,57.03,7.0,3.592,4.35
1,0,180.4118581,142.86513,3.29,4268.0,8.86,2.77,33.2,4.485,0.973
0,0,4.750256809,134.63889,1.9278,395.1,12.35,4504.96,42.7,3.192,5.753
0,1,45.41810604,166.3910358,5.3,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,0,1.878877205,133.074035,5.8768,104030.0,109.55,9554.79,525.4,4.036,1.999
0,1,0.938857507,132.206796,3.98767,12960.0,1148.7,526061.85,962.6,1.656,27.676
0,1,287.46579664,242.2768409,9.06,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,32.245486,158.2607,13.86,93.6,1.18,51.39,10.0,4.242,1.208
0,1,392.47291,155.4624,7.867,345.6,5.46,9.04,12.2,3.728,2.704
0,1,142.20400109,140.9358759,3.0,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,149.237142,168.1563,2.503,772.0,2.22,1.89,6.9,4.576,0.812
0,1,501.51698,449.5543,3.809,487.0,1.99,0.59,6.9,4.466,0.906
0,1,357.77096,309.1578,12.999,216.3,1.42,0.9,9.7,4.395,0.981
0,1,531.33282,295.2843,3.702,669.0,2.67,0.77,7.1,4.457,1.022
0,1,326.370361,190.3324,4.526,568.8,22.6,33.84,13.7,2.929,9.343
0,1,148.666527,156.8241,4.353,319.4,6.81,23.08,8.6,3.462,3.87
0,1,163.104677,140.3163,2.129,576.0,2.58,3.06,6.0,4.418,1.04
0,0,1.10656965,132.3665,1.669,86.4,1.09,3696.18,8.4,4.387,1.165
0,0,46.270524872,173.6558757,8.93033,66244.0,35.98,25.29,4607.4,4.405,1.072
0,1,13.4256161,144.7838,11.781,142.3,1.66,224.45,12.5,4.283,1.332
0,1,590.44065,199.918,7.55,125.7,1.62,1.7,6.9,4.243,1.417
0,1,28.88008607,144.4386895,1.35,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,241.647602,325.21488,1.742,361.7,1.88,1.92,5.6,4.445,0.989
0,1,528.07962334,466.1720499,3.49,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,25.2218929,143.6316,14.84,23791.335898271926,102.89177806760135,101.29,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,105.52127462,145.4682374,2.52,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,581.729006,341.09187,6.647,186.7,2.74,2.12,8.6,3.837,2.005
0,0,420.92920358,196.685958,17.3985,86013.0,62.76,1.74,1740.2,4.319,1.197
0,1,393.946106,334.4022,6.012,747.5,18.07,8.83,10.9,3.18,4.622
0,1,194.896925,252.0208,2.504,557.4,8.98,25.77,8.8,3.193,3.706
1,0,56.001782,144.09684,1.706,125.2,1.54,27.51,7.2,4.178,1.332
0,1,471.95076253,172.3928906,5.03,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,101.928291,182.2662,2.171,243.5,1.7,5.55,6.3,4.339,1.11
1,0,69.932459,145.91179,2.03,264.4,8.25,102.62,8.4,3.298,5.183
1,0,287.377314,348.83318,18.821,4376.9,11.67,3.56,60.4,3.964,1.793
1,0,535.93723,135.5316,11.85,337.2,1.83,0.63,8.8,4.494,0.958
0,1,367.72767,265.14033,3.104,926.0,1.96,0.27,5.8,4.648,0.657
0,1,4.20601251,132.2794,6.82,106.7,0.82,239.82,10.7,4.518,0.79
1,0,313.051405,408.62595,10.969,594.9,2.91,2.2,39.5,4.322,1.185
0,0,4.18236124,134.053289,6.70175,193980.0,69.37,680.56,2666.0,4.314,1.166
1,0,18.9828305,139.257,6.303,49.1,0.72,59.15,9.6,4.443,1.035
0,0,7.87173698,132.35405,2.619,34.7,0.54,130.96,10.8,4.404,0.94
0,1,357.437578,195.2194,15.903,272.3,3.13,7.53,13.6,4.127,1.862
1,0,215.634356,230.7211,15.097,148.0,1.92,6.28,12.3,4.06,1.568
1,0,30.928898,153.90647,3.436,203.3,8.1,288.95,8.5,3.237,5.127
1,0,293.392635,341.2263,3.661,518.8,6.84,7.93,9.9,3.489,3.055
0,1,63.024229,188.2057,5.77,294.6,1.5,7.66,6.1,4.544,0.887
0,0,506.771836,158.7498,10.535,195.2,1.8,1.35,15.0,4.177,1.283
1,0,5.43361347,136.711,1.0338,1421.0,2.09,21.27,17.9,4.686,0.566
1,0,47.82278681,134.1402656,1.19,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,348.96347,184.8658,13.84,585.2,2.04,0.36,11.8,4.564,0.792
0,1,57.1143966,166.4525,2.182,268.8,1.82,17.64,5.9,4.378,1.106
1,0,59.4037839,159.80356,10.041,123.5,1.65,24.93,17.0,4.256,1.209
0,1,485.91276,213.3906,2.42,1368.0,3.61,0.66,7.0,4.506,0.937
0,0,20.5311708,136.4829,5.67,284.6,1.39,24.52,9.8,4.58,0.805
1,0,43.581043,148.4352,6.883,348.7,1.94,22.89,8.7,4.45,1.031
1,0,327.063,438.3693,8.06,1006.0,2.82,0.89,8.8,4.538,0.882
0,0,21.92866538,135.528574,9.7526,22178.0,65.97,220.41,664.6,3.469,3.028
1,0,651.07431,216.3882,5.603,153.7,1.55,0.71,7.1,4.218,1.261
0,1,545.54618,406.0538,6.944,177.7,2.01,1.82,9.0,4.145,1.476
0,0,1.928420823,131.58805,3.8253,191240.0,79.4,2960.96,438.3,4.257,1.326
0,1,328.84846,385.9456,5.45,901.0,2.23,0.54,6.0,4.603,0.724
1,0,271.790292,195.52243,2.944,318.4,2.38,3.72,8.1,4.258,1.32
0,1,125.95781975,134.667118,8.63,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,3.5645249,134.4518,2.062,53.9,0.6,265.37,8.0,4.578,0.824
0,1,426.34444,464.9081,14.139,90.2,1.33,2.29,9.7,4.17,1.394
0,1,48.2455501,141.14725,1.375,60.5,0.64,9.61,5.0,4.481,0.827
0,1,256.846143,331.8595,6.289,1706.0,46743.4,15.52,14.9,3.321,4.329
0,1,146.931518,190.4351,23.78,257.0,2.89,5.78,19.3,4.338,1.135
1,0,377.311149,411.6189,3.33,804.0,2.56,0.83,8.3,4.531,0.891
1,0,265.741374,167.0573,18.078,273.4,3.24,6.9,21.6,4.044,1.859
0,1,470.65357,173.647,3.458,985.0,2.99,0.75,8.3,4.493,0.951
0,1,309.19347,318.487,23.51,1445.0,3.07,0.73,6.5,4.572,0.819
0,1,122.713036,135.2952,3.999,290.7,1.79,5.66,6.5,4.46,1.009
1,0,15.18575582,144.63985,0.633,256.7,2.26,170.46,11.8,4.207,1.339
0,1,25.50236699,141.3438916,1.8,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,290.625016,349.7098,4.411,147.6,2.86,4.67,10.3,3.735,2.409
0,0,2.945414866,133.95496,2.702,968.7,38.32,36765.85,47.5,2.178,12.927
0,1,59.14382117,180.5653307,1.74,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,232.822285,253.934,0.99,22617.0,48.88,2.05,8.8,4.487,0.966
0,1,146.355097,226.299,5.034,820.0,0.82,0.08,6.0,4.964,0.29
1,0,26.092284,149.1087,6.623,122.4,1.35,62.57,12.2,4.362,1.214
0,1,514.14221,439.365,4.153,1491.0,2.98,0.36,5.8,4.579,0.78
0,0,47.0628978,171.94782,1.545,1647.0,4.1,12.9,14.5,4.529,0.897
0,0,26.737139497,146.8472356,4.68919,53516.0,29.28,43.59,4731.1,4.317,1.155
0,1,310.61299,267.0451,2.562,920.0,3.04,1.43,6.5,4.47,1.001
0,1,461.1417,388.34717,3.875,382.0,7.1,6.7,9.4,3.222,3.698
0,0,0.987069622,131.9133173,1.0092,384.8,2.43,5878.09,2.5,4.354,1.223
0,1,329.71491,347.1667,12.11,337.0,1.39,0.68,6.0,4.56,0.758
1,0,100.345648,152.8425,7.939,372.3,1.57,2.62,15.2,4.548,0.8
1,0,111.187116,195.2257,3.569,110.8,1.51,8.86,7.3,4.168,1.281
0,0,1.23708565,132.7235,5.743,803.8,36.31,5293.07,55.3,4.243,1.324
0,1,498.24938,313.7462,8.73,522.6,14.02,8.95,11.8,3.136,6.334
0,1,1.573020098,132.28063,15.574,292.2,31.6,4693.57,195.5,4.232,1.449
1,0,1.534679933,132.331163,1.7237,456.6,18.39,38505.56,64.6,2.863,8.834
0,1,71.59889,135.431,10.53,654.0,4.49,40.96,5.7,4.014,1.662
0,1,367.6758,370.244,23.5,699.5,2.77,1.27,14.0,4.455,1.048
1,0,354.21154,218.299,18.594,821.3,8.41,4.12,22.0,3.562,3.035
1,0,171.028691,301.7487,11.784,394.2,2.49,4.72,13.1,4.332,1.252
1,0,624.90338,241.5869,12.169,249.0,2.77,2.48,10.6,4.148,1.729
1,0,25.5338535,153.586,2.076,368.0,1.18,6.66,8.3,4.63,0.635
1,0,339.18998,300.2366,5.117,822.0,2.75,0.96,7.6,4.402,0.966
0,1,77.66967809,151.0243323,3.01,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,0,2.976012511,132.9704424,6.52033,449090.0,79.99,1119.89,3630.4,4.408,1.08
0,1,349.73652,268.2946,3.428,886.0,2.32,0.52,6.0,4.582,0.796
0,0,1.606003121,132.4945147,4.88602,402550.0,360.08,30041.73,4679.3,2.909,5.059
0,1,61.438007,136.9729,3.861,253.0,14.79,255.93,9.0,2.967,8.527
1,0,436.18813,185.8184,11.35,118.0,1.64,2.84,8.7,4.084,1.497
0,1,586.91711807,275.4739232,5.32,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,19.545185,147.733,1.597,40.2,0.76,92.09,5.4,4.311,1.16
0,1,215.044269,225.6177,3.517,351.1,1.89,2.07,8.7,4.374,1.02
1,0,169.330666,208.7974,2.6,532.7,16.68,56.11,9.7,3.006,7.052
0,0,1.174683069,131.835254,2.5167,356.4,3.06,3076.92,87.5,4.332,1.143
0,1,33.2948005,141.5302,2.997,215.7,1.46,30.67,6.6,4.472,0.989
0,1,249.35154,133.929,13.76,1637.0,4.42,1.65,8.2,4.438,1.0
0,1,371.56492,259.8491,14.736,375.5,1.89,1.06,16.2,4.351,0.972
1,0,546.53309,334.0585,16.04,758.0,1.03,0.02,12.3,4.892,0.36
0,1,364.63189,145.6294,22.93,302.8,2.06,1.86,13.3,4.381,1.155
1,0,330.738115,422.7107,4.998,333.3,4.42,4.7,8.7,3.755,2.453
1,0,78.876125,205.1282,4.912,472.3,2.03,7.86,8.1,4.509,0.927
0,0,476.39752,227.0486,12.13,287.8,1.82,1.09,11.1,4.401,1.064
0,1,106.779168,146.11456,1.905,163.0,1.94,22.43,6.3,4.21,1.494
1,0,444.04257,334.6734,10.9,417.4,1.48,0.47,7.4,4.622,0.726
1,0,12.5748872,143.1278,3.549,731.0,1.03,3.49,7.8,4.867,0.387
1,0,484.172005,545.2208,4.566,518.2,2.38,0.72,11.3,4.456,1.04
0,1,277.77499,351.829,7.07,1078.0,2.48,0.52,9.2,4.561,0.73
0,1,561.08191,133.5178,14.94,229.1,1.93,1.0,9.8,4.264,1.258
0,1,28.615014,147.7816,24.74,70.5,1.69,88.66,13.5,3.925,1.987
0,1,105.5904748,192.30383,2.188,292.4,8.16,47.59,9.5,3.193,4.383
0,0,3.017155419,133.68607,13.3898,1381.8,38.71,1155.07,223.5,4.175,1.302
0,1,94.818136,186.3262,83.31,23791.335898271926,102.89177806760135,112.85,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,52.6727624,178.5395,3.039,248.0,1.64,17.45,6.7,4.448,1.038
0,1,34.4886903,137.00685,1.22,59.9,0.71,17.87,6.3,4.487,0.886
0,1,222.068928,290.58724,1.938,643.0,29.97,88.22,6.7,2.766,12.042
0,1,0.56493398,131.787277,2.4385,2067.0,30.51,5609.14,166.0,4.402,0.898
0,1,246.12174,301.8089,18.0,6847.0,7233.87,1.68,9.2,4.438,1.0
0,1,159.05846,209.213,10.08,194.3,1.54,4.73,6.3,4.411,1.033
0,1,550.86514,307.6878,14.548,346.5,2.06,0.76,20.8,4.367,1.115
1,0,380.39474,502.2332,10.775,603.0,1.84,0.6,8.6,4.608,0.745
0,1,419.21314,164.0745,6.385,2084.0,5.06,0.83,9.6,4.438,1.0
0,1,350.98474,164.2084,14.49,600.0,1.97,0.63,10.8,4.537,0.816
0,1,298.4688,303.902,3.748,315.4,11.33,22.32,10.6,3.12,6.491
1,0,12.5747207,142.34553,2.896,323.3,1.45,54.46,10.5,4.59,0.774
0,1,43.22793081,144.4486525,1.39,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,528.10984,155.1493,18.01,89.8,0.77,0.39,8.4,4.566,0.811
0,1,63.12379762,147.195046,1.87,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,358.54455552,376.8056254,11.46,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
0,1,119.669671,176.1667,20.67,421.9,2.21,6.88,14.2,4.432,1.059
0,1,598.31791,295.9314,16.07,283.2,1.27,0.21,8.3,4.613,0.735
1,0,33.3726538,153.5967,3.663,618.4,1.95,13.7,10.1,4.583,0.796
0,1,18.40783671,139.3507372,1.55,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,143.163697,243.7133,4.854,390.3,20.03,71.41,12.9,3.05,7.653
0,0,250.4858,183.25,12.72,674.6,2.1,0.86,13.2,4.581,0.814
0,1,401.38712,328.5916,32.21,166.2,2.04,1.98,18.6,4.12,1.498
